Column1,name,ジャンル,その他ジャンル,都道府県,住所,電話番号,最寄り駅,Googleマップ,ウェブサイト,Twitter,Facebook,Instagram,normalized_name,name_count_norm,is_chain
5019.0,鉄板焼 福むろ,,,,,,,,,,,,鉄板焼 福むろ,1.0,False
5020.0,Cafe Bar Nibbles,,,,,,,,,,,,Cafe Bar Nibbles,1.0,False
5021.0,ロットチェント,,,,,,,,,,,,ロットチェント,2.0,False
5022.0,オステリア・カルネヤ,,,,,,,,,,,,オステリア・カルネヤ,2.0,False
5023.0,焼肉IWA,,,,,,,,,,,,焼肉IWA,2.0,False
5024.0,ビストロマエダ,,,,,,,,,,,,ビストロマエダ,2.0,False
5025.0,フィオッキ,,,,,,,,,,,,フィオッキ,2.0,False
5026.0,KOSO CAFE BIORISE,,,,,,,,,,,,KOSO CAFE BIORISE,2.0,False
5027.0,みりおんばんぶー,,,,,,,,,,,,みりおんばんぶー,2.0,False
5028.0,麺場 浜虎,,,,,,,,,,,,麺場 浜虎,2.0,False
5029.0,インドカレー&ナン ムンバイ みなとみらい店,,,,,,,,,,,,インドカレー&ナン ムンバイ,1.0,False
5030.0,ロティスリー・レイ,,,,,,,,,,,,ロティスリー・レイ,2.0,False
5031.0,大衆酒場 串車力 武蔵小杉店,,,,,,,,,,,,大衆酒場 串車力,2.0,False
5032.0,ORIBIO Cafe Dining Nagoya,,,,,,,,,,,,ORIBIO Cafe Dining Nagoya,2.0,False
5033.0,wine kitchen sabori,,,,,,,,,,,,wine kitchen sabori,2.0,False
5034.0,和食&ワイン いわい,,,,,,,,,,,,和食&ワイン いわい,1.0,False
5035.0,イタリアン&BARアトリエ,,,,,,,,,,,,イタリアン&BARアトリエ,1.0,False
5036.0,vivo・pizzeria,,,,,,,,,,,,vivo・pizzeria,1.0,False
5037.0,天ぷら 奇天屋,,,,,,,,,,,,天ぷら 奇天屋,2.0,False
5038.0,すし幸徳,,,,,,,,,,,,すし幸徳,2.0,False
5039.0,Le Parigot,,,,,,,,,,,,Le Parigot,2.0,False
5040.0,凛丹toiet,,,,,,,,,,,,凛丹toiet,2.0,False
5041.0,すし酒屋ちゃりん,,,,,,,,,,,,すし酒屋ちゃりん,2.0,False
5042.0,cafe&roaster Strange Fruit カフェ&ロースター ストレンジフルーツ,,,,,,,,,,,,cafe&roaster Strange Fruit カフェ&ロースター ストレンジフルーツ,1.0,False
5043.0,手打そば 尾沼,,,,,,,,,,,,手打そば 尾沼,2.0,False
5044.0,居酒屋二十六屋,,,,,,,,,,,,居酒屋二十六屋,2.0,False
5045.0,JAMES american food,,,,,,,,,,,,JAMES american food,2.0,False
5046.0,はすみふぁーむ&ワイナリーshop&cafe@上田柳町,,,,,,,,,,,,はすみふぁーむ&ワイナリーshop&cafe@上田柳町,1.0,False
5047.0,そば処一耕,,,,,,,,,,,,そば処一耕,2.0,False
5048.0,ナワブ 日本橋店,,,,,,,,,,,,ナワブ,2.0,False
5049.0,Mistletoe,,,,,,,,,,,,Mistletoe,2.0,False
5050.0,MOBS FELLAS,,,,,,,,,,,,MOBS FELLAS,2.0,False
5051.0,Niru,,,,,,,,,,,,Niru,2.0,False
5052.0,Pantograph,,,,,,,,,,,,Pantograph,2.0,False
5053.0,魚進,,,,,,,,,,,,魚進,2.0,False
5054.0,高円寺葡庵,,,,,,,,,,,,高円寺葡庵,2.0,False
5055.0,酒商熊澤2F,,,,,,,,,,,,酒商熊澤2F,2.0,False
5056.0,ジュジュアン,,,,,,,,,,,,ジュジュアン,2.0,False
5057.0,旬のや 藤,,,,,,,,,,,,旬のや 藤,2.0,False
5058.0,Cafe & Bar spare,,,,,,,,,,,,Cafe & Bar spare,2.0,False
5059.0,懐石ダイニング いおり,,,,,,,,,,,,懐石ダイニング いおり,1.0,False
5061.0,ぐるめ亭 鶴見岸谷店,,,,,,,,,,,,ぐるめ亭,1.0,False
5063.0,寿司駒,,,,,,,,,,,,寿司駒,1.0,False
5065.0,ビヨンドdeli,,,,,,,,,,,,ビヨンドdeli,1.0,False
5066.0,鳥芳,,,,,,,,,,,,鳥芳,1.0,False
5067.0,大鶴見食堂,,,,,,,,,,,,大鶴見食堂,2.0,False
5068.0,FORESTARIA(フォレスタリア),,,,,,,,,,,,FORESTARIA,2.0,False
5069.0,BLUES GUITAR FOREVER,,,,,,,,,,,,BLUES GUITAR FOREVER,1.0,False
5070.0,和食居酒屋花まる,,,,,,,,,,,,和食居酒屋花まる,1.0,False
5071.0,ほっかまんてん 環2上永谷店 丸山台店\n,,,,,,,,,,,,ほっかまんてん 環2上永谷店 丸山台店\n,1.0,False
5073.0,発酵スープカレー ミコヤ.,,,,,,,,,,,,発酵スープカレー ミコヤ.,1.0,False
5074.0,カラフル,,,,,,,,,,,,カラフル,1.0,False
5076.0,日本ワイン酒場マルノヒ,,,,,,,,,,,,日本ワイン酒場マルノヒ,2.0,False
5077.0,備長炭火焼鳥 ぢどりや,,,,,,,,,,,,備長炭火焼鳥 ぢどりや,1.0,False
5078.0,LA FIGLIA DEL PRESIDENTE,,,,,,,,,,,,LA FIGLIA DEL PRESIDENTE,1.0,False
5079.0,馬さんの店龍仙 本店,,,,,,,,,,,,馬さんの店龍仙,1.0,False
5080.0,崎陽軒 外商課,,,,,,,,,,,,崎陽軒 外商課,1.0,False
5081.0,イタリアンバールBACCO,,,,,,,,,,,,イタリアンバールBACCO,2.0,False
5082.0,マザーインディア 半蔵門駅前店,,,,,,,,,,,,マザーインディア,2.0,False
5083.0,トラットリア ナカタ 高輪台,,,,,,,,,,,,トラットリア ナカタ 高輪台,2.0,False
5084.0,ヴィネリア ソルクオーレ,,,,,,,,,,,,ヴィネリア ソルクオーレ,2.0,False
5086.0,チェリー,,,,,,,,,,,,チェリー,2.0,False
5087.0,1010Noel Dr.,,,,,,,,,,,,1010Noel Dr.,2.0,False
5088.0,ひな酉 ふじ乃,,,,,,,,,,,,ひな酉 ふじ乃,2.0,False
5089.0,弁当一揆,,,,,,,,,,,,弁当一揆,2.0,False
5090.0,ぱんぷきん,,,,,,,,,,,,ぱんぷきん,2.0,False
5092.0,やきとり 鳥一番,,,,,,,,,,,,やきとり 鳥一番,2.0,False
5093.0,蕎麦 伊とう,,,,,,,,,,,,蕎麦 伊とう,2.0,False
5094.0,parlor184(パーラーイワシ),,,,,,,,,,,,parlor184,2.0,False
5095.0,ワインショップ&ダイナー FUJIMARU 東心斎橋店,,,,,,,,,,,,ワインショップ&ダイナー FUJIMARU,2.0,False
5096.0,くえろ・くえら,,,,,,,,,,,,くえろ・くえら,2.0,False
5097.0,膳處漢ぽっちり,,,,,,,,,,,,膳處漢ぽっちり,2.0,False
5099.0,宮川町 㐂久屋,,,,,,,,,,,,宮川町 㐂久屋,2.0,False
5100.0,Ignition Switch(イグニッションスイッチ),,,,,,,,,,,,Ignition Switch,2.0,False
5101.0,膾炙,,,,,,,,,,,,膾炙,2.0,False
5103.0,アクアコッタ,,,,,,,,,,,,アクアコッタ,2.0,False
5104.0,餃子の宮でんでん,,,,,,,,,,,,餃子の宮でんでん,2.0,False
5105.0,デクの海小屋,,,,,,,,,,,,デクの海小屋,2.0,False
5106.0,韓国料理 縁,,,,,,,,,,,,韓国料理 縁,2.0,False
5107.0,武蔵野うどん 藤原 北与野本店,,,,,,,,,,,,武蔵野うどん 藤原 北与野,2.0,False
5108.0,GALA BAR MIZUNO,,,,,,,,,,,,GALA BAR MIZUNO,2.0,False
5109.0,楽笑 北浦和西口店,,,,,,,,,,,,楽笑,2.0,False
5110.0,囲坊主,,,,,,,,,,,,囲坊主,2.0,False
5111.0,川越ベーカリー楽楽,,,,,,,,,,,,川越ベーカリー楽楽,2.0,False
5113.0,Mie Coco,,,,,,,,,,,,Mie Coco,2.0,False
5114.0,Restauranteすぺいん亭 本店,,,,,,,,,,,,Restauranteすぺいん亭,2.0,False
5115.0,Trattoria Caro(トラットリアカーロ),,,,,,,,,,,,Trattoria Caro,2.0,False
5116.0,はすの香カフェ,,,,,,,,,,,,はすの香カフェ,2.0,False
5117.0,KOEDOイタリアンルーチェ,,,,,,,,,,,,KOEDOイタリアンルーチェ,2.0,False
5118.0,COFFEE POST,,,,,,,,,,,,COFFEE POST,2.0,False
5119.0,レストランModesty,,,,,,,,,,,,レストランModesty,2.0,False
5120.0,レストランバーココシス,,,,,,,,,,,,レストランバーココシス,2.0,False
5121.0,居酒屋葉花集,,,,,,,,,,,,居酒屋葉花集,2.0,False
5122.0,てんぬま,,,,,,,,,,,,てんぬま,2.0,False
5123.0,幸膳,,,,,,,,,,,,幸膳,2.0,False
5124.0,Coedo Tradish Curry Jam3281,,,,,,,,,,,,Coedo Tradish Curry Jam3281,2.0,False
5125.0,笛木醤油,,,,,,,,,,,,笛木醤油,2.0,False
5126.0,富山市呉羽の季節パフェと手作りデザート Cafe Socio,,,,,,,,,,,,富山市呉羽の季節パフェと手作りデザート Cafe Socio,2.0,False
5127.0,ハム&ゴー 香林坊アトリオ店,,,,,,,,,,,,ハム&ゴー,1.0,False
5128.0,THELONICA(セロニカ)地中海料理&ワイン,,,,,,,,,,,,THELONICA(セロニカ)地中海料理&ワイン,1.0,False
5129.0,リュードヴァン,,,,,,,,,,,,リュードヴァン,2.0,False
5130.0,パティスリーパパ,,,,,,,,,,,,パティスリーパパ,2.0,False
5131.0,キッチンバー そごう,,,,,,,,,,,,キッチンバー そごう,2.0,False
5132.0,CAFE126,,,,,,,,,,,,CAFE126,2.0,False
5133.0,Keitto Ruokala(ケイットルオカラ),,,,,,,,,,,,Keitto Ruokala,2.0,False
5134.0,そば処 武蔵,,,,,,,,,,,,そば処 武蔵,2.0,False
5135.0,ピッツェリアレオーネ,,,,,,,,,,,,ピッツェリアレオーネ,2.0,False
5136.0,ペペローネ,,,,,,,,,,,,ペペローネ,2.0,False
5137.0,フォーハーツカフェ,,,,,,,,,,,,フォーハーツカフェ,2.0,False
5138.0,街角グラス,,,,,,,,,,,,街角グラス,2.0,False
5139.0,めしと日本酒と日本ワイン アジート 那覇,,,,,,,,,,,,めしと日本酒と日本ワイン アジート 那覇,2.0,False
5140.0,牛たんぐ永助,,,,,,,,,,,,牛たんぐ永助,1.0,False
5142.0,王朝,,,,,,,,,,,,王朝,1.0,False
5143.0,ワンタンスープ専門店 くぬぎ屋,,,,,,,,,,,,ワンタンスープ専門店 くぬぎ屋,1.0,False
5144.0,デリカテッセン ミュンヘン,,,,,,,,,,,,デリカテッセン ミュンヘン,1.0,False
5145.0,アリラン飯店 井土ヶ谷店,,,,,,,,,,,,アリラン飯店,1.0,False
5146.0,野毛焼きそばセンターまるき 野毛本店,,,,,,,,,,,,野毛焼きそばセンターまるき 野毛,1.0,False
5147.0,洋食&Bar  関内KushiBa〈クシバ〉,,,,,,,,,,,,洋食&Bar 関内KushiBa〈クシバ〉,1.0,False
5148.0,重慶飯店 本館売店,,,,,,,,,,,,重慶飯店,1.0,False
5149.0,Pizzeria Quo Vadis,,,,,,,,,,,,Pizzeria Quo Vadis,1.0,False
5151.0,ロッチャドォーロ神楽坂,,,,,,,,,,,,ロッチャドォーロ神楽坂,2.0,False
5152.0,ワヰン酒場 かもしや,,,,,,,,,,,,ワヰン酒場 かもしや,2.0,False
5153.0,和酒バル 二喬,,,,,,,,,,,,和酒バル 二喬,2.0,False
5154.0,THE FARM CAFE,,,,,,,,,,,,THE FARM CAFE,3.0,False
5155.0,トリゴコロ,,,,,,,,,,,,トリゴコロ,1.0,False
5156.0,バー・クラークスデール,,,,,,,,,,,,バー・クラークスデール,1.0,False
5157.0,龍ちゃん,,,,,,,,,,,,龍ちゃん,1.0,False
5158.0,Cafe OREO,,,,,,,,,,,,Cafe OREO,1.0,False
5159.0,Cafe&Dining Dongkang(ドンカン),,,,,,,,,,,,Cafe&Dining Dongkang,1.0,False
5160.0,A.cafe,,,,,,,,,,,,A.cafe,1.0,False
5161.0,Anuchan,,,,,,,,,,,,Anuchan,1.0,False
5162.0,大衆酒場上ル食堂,,,,,,,,,,,,大衆酒場上ル食堂,1.0,False
5163.0,花潮-かちょう,,,,,,,,,,,,花潮-かちょう,1.0,False
5164.0,ピアチェーレ,,,,,,,,,,,,ピアチェーレ,1.0,False
5165.0,聘珍樓横濱本店,,,,,,,,,,,,聘珍樓横濱,1.0,False
5166.0,熱血系 麺侍誠,,,,,,,,,,,,熱血系 麺侍誠,1.0,False
5167.0,馬車道十番館,,,,,,,,,,,,馬車道十番館,1.0,False
5168.0,レストラン  マコト,,,,,,,,,,,,レストラン マコト,1.0,False
5169.0,キッチンカリオカ,,,,,,,,,,,,キッチンカリオカ,1.0,False
5170.0,Bistro Panier ビストロ パニエ,,,,,,,,,,,,Bistro Panier ビストロ パニエ,1.0,False
5171.0,ほっかまんてん 丸山台店,,,,,,,,,,,,ほっかまんてん,1.0,False
5172.0,伊勢福,,,,,,,,,,,,伊勢福,1.0,False
5173.0,お箸でフレンチ欧風懐石 勝,,,,,,,,,,,,お箸でフレンチ欧風懐石 勝,2.0,False
5174.0,焼肉 京城苑,,,,,,,,,,,,焼肉 京城苑,1.0,False
5175.0,炭火焼ケータリングのニュージーランド社,,,,,,,,,,,,炭火焼ケータリングのニュージーランド社,1.0,False
5176.0,横浜元町 香炉庵,,,,,,,,,,,,横浜元町 香炉庵,1.0,False
5177.0,LANDER,,,,,,,,,,,,LANDER,1.0,False
5178.0,上大岡ジビエ 野生,,,,,,,,,,,,上大岡ジビエ 野生,1.0,False
5179.0,Sisiliya(シシリヤ),,,,,,,,,,,,Sisiliya,1.0,False
5180.0,横濱 肉バル まつ吉,,,,,,,,,,,,横濱 肉バル まつ吉,1.0,False
5181.0,たまプラーザのひもの屋,,,,,,,,,,,,たまプラーザのひもの屋,1.0,False
5182.0,下田寿司,,,,,,,,,,,,下田寿司,2.0,False
5183.0,銀座フランス屋 港南台バーズ店,,,,,,,,,,,,銀座フランス屋,2.0,False
5184.0,たまごcaféごはん,,,,,,,,,,,,たまごcaféごはん,1.0,False
5185.0,チャングミィ,,,,,,,,,,,,チャングミィ,1.0,False
5187.0,麦家,,,,,,,,,,,,麦家,1.0,False
5188.0,横浜フランス菓子 プチ・フルール,,,,,,,,,,,,横浜フランス菓子 プチ・フルール,1.0,False
5189.0,インド・アジア料理 アマル,,,,,,,,,,,,インド・アジア料理 アマル,1.0,False
5190.0,サーティワンアイスクリーム 上永谷イトーヨーカドー店,,,,,,,,,,,,サーティワンアイスクリーム,1.0,False
5191.0,焼肉レストラン 港南台 関内苑,,,,,,,,,,,,焼肉レストラン 港南台 関内苑,1.0,False
5192.0,寿司の一濱,,,,,,,,,,,,寿司の一濱,1.0,False
5193.0,有限会社愛知屋,,,,,,,,,,,,有限会社愛知屋,1.0,False
5194.0,ブラッスリーピガール横浜野毛,,,,,,,,,,,,ブラッスリーピガール横浜野毛,1.0,False
5195.0,トラットリア フランコ,,,,,,,,,,,,トラットリア フランコ,1.0,False
5196.0,crescere,,,,,,,,,,,,crescere,1.0,False
5197.0,GOHANYA'GOHAN,,,,,,,,,,,,GOHANYA'GOHAN,1.0,False
5198.0,中華料理 味臨軒,,,,,,,,,,,,中華料理 味臨軒,1.0,False
5199.0,ワイン場CataCata,,,,,,,,,,,,ワイン場CataCata,2.0,False
5200.0,Bistro Rigole (ビストロ リゴレ),,,,,,,,,,,,Bistro Rigole,2.0,False
5201.0,夕-seki-,,,,,,,,,,,,夕-seki-,2.0,False
5202.0,アオジソシガヤ,,,,,,,,,,,,アオジソシガヤ,2.0,False
5203.0,湘南肉豚屋,,,,,,,,,,,,湘南肉豚屋,2.0,False
5204.0,下鴨茶寮,,,,,,,,,,,,下鴨茶寮,2.0,False
5205.0,オリーブ 香椎店,,,,,,,,,,,,オリーブ,2.0,False
5206.0,ルカ スズモト,,,,,,,,,,,,ルカ スズモト,2.0,False
5207.0,カレー食堂 心 さいたま新都心店,,,,,,,,,,,,カレー食堂 心,2.0,False
5208.0,スウィート バジル 与野 本店,,,,,,,,,,,,スウィート バジル 与野,2.0,False
5209.0,自然派喫茶 Sol,,,,,,,,,,,,自然派喫茶 Sol,2.0,False
5210.0,海鮮料理 大山,,,,,,,,,,,,海鮮料理 大山,2.0,False
5211.0,Trattoria piano,,,,,,,,,,,,Trattoria piano,2.0,False
5212.0,HALAL & VEGGIE Restaurant ポンテロッソ,,,,,,,,,,,,HALAL & VEGGIE Restaurant ポンテロッソ,2.0,False
5213.0,osteria YURURI,,,,,,,,,,,,osteria YURURI,2.0,False
5214.0,cafe WAKAKUSA,,,,,,,,,,,,cafe WAKAKUSA,2.0,False
5215.0,夢空間はしまや,,,,,,,,,,,,夢空間はしまや,2.0,False
5216.0,喫茶 さえき,,,,,,,,,,,,喫茶 さえき,2.0,False
5217.0,ロシナンテ2世 (RocinanteII),,,,,,,,,,,,ロシナンテ2世,1.0,False
5218.0,広島お好み焼き 廣,,,,,,,,,,,,広島お好み焼き 廣,2.0,False
5219.0,ココカラ,,,,,,,,,,,,ココカラ,2.0,False
5220.0,Bistrot et Vin 20区,,,,,,,,,,,,Bistrot et Vin 20区,2.0,False
5221.0,HOTEL GREGES(オテルグレージュ),,,,,,,,,,,,HOTEL GREGES,2.0,False
5222.0,日本の料理屋 IMURI,,,,,,,,,,,,日本の料理屋 IMURI,2.0,False
5223.0,焼肉 醍醐横浜店,,,,,,,,,,,,焼肉,1.0,False
5224.0,マラサダ直売所,,,,,,,,,,,,マラサダ直売所,1.0,False
5225.0,L'antica pizzeria da Michele Yokohama,,,,,,,,,,,,L'antica pizzeria da Michele Yokohama,1.0,False
5226.0,アサドールケリコ,,,,,,,,,,,,アサドールケリコ,1.0,False
5227.0,角よし,,,,,,,,,,,,角よし,1.0,False
5228.0,カフェ&バー エスメラルダ,,,,,,,,,,,,カフェ&バー エスメラルダ,1.0,False
5229.0,横浜ラーメン はま家,,,,,,,,,,,,横浜ラーメン はま家,1.0,False
5230.0,遊zen たつ吉,,,,,,,,,,,,遊zen たつ吉,1.0,False
5231.0,九州焼肉たらふく,,,,,,,,,,,,九州焼肉たらふく,1.0,False
5232.0,居酒屋 えん結び,,,,,,,,,,,,居酒屋 えん結び,1.0,False
5233.0,うどんの伊之助,,,,,,,,,,,,うどんの伊之助,1.0,False
5234.0,鉄板焼 KOTORA,,,,,,,,,,,,鉄板焼 KOTORA,1.0,False
5235.0,そば処 深山,,,,,,,,,,,,そば処 深山,1.0,False
5236.0,カサ・デ・・フジモリ \n関内店,,,,,,,,,,,,カサ・デ・・フジモリ,1.0,False
5237.0,バール・エスパニョール,,,,,,,,,,,,バール・エスパニョール,1.0,False
5240.0,鶏笑 横浜希望ヶ丘店,,,,,,,,,,,,鶏笑,1.0,False
5241.0,うなぎ料理 しま村 高田本店,,,,,,,,,,,,うなぎ料理 しま村 高田,1.0,False
5242.0,うなぎ料理 しま村 青葉台店,,,,,,,,,,,,うなぎ料理 しま村,1.0,False
5243.0,宮地亭,,,,,,,,,,,,宮地亭,1.0,False
5245.0,AMERICAN HOUSE DINER 港山下店,,,,,,,,,,,,AMERICAN HOUSE DINER,1.0,False
5246.0,BURGER JO'S元町店,,,,,,,,,,,,BURGER,1.0,False
5247.0,GARLIC JO'S 元町店,,,,,,,,,,,,GARLIC JO'S,1.0,False
5248.0,WINE HALL元町倶楽部 元町本店,,,,,,,,,,,,WINE HALL元町倶楽部 元町,1.0,False
5249.0,KITCHEN JO'S CIAL桜木町店,,,,,,,,,,,,KITCHEN JO'S,1.0,False
5250.0,トラットリア ロジック 横浜店,,,,,,,,,,,,トラットリア ロジック,1.0,False
5251.0,音羽鮨,,,,,,,,,,,,音羽鮨,1.0,False
5252.0,木曽路 霧が丘店,,,,,,,,,,,,木曽路,1.0,False
5254.0,QUAYS pacific grill(キーズ パシフィックグリル),,,,,,,,,,,,QUAYS pacific grill,1.0,False
5255.0,お好み焼 杏子(あんず)センター北店,,,,,,,,,,,,お好み焼,1.0,False
5257.0,やきとり工房 希望ヶ丘,,,,,,,,,,,,やきとり工房 希望ヶ丘,1.0,False
5262.0,85bar+kitchen,,,,,,,,,,,,85bar+kitchen,1.0,False
5263.0,ワインと煮込み 市?離れ?,,,,,,,,,,,,ワインと煮込み 市?離れ?,1.0,False
5264.0,とことん餃子の朝日屋,,,,,,,,,,,,とことん餃子の朝日屋,1.0,False
5265.0,中国料理 吉祥楼,,,,,,,,,,,,中国料理 吉祥楼,1.0,False
5266.0,スペイン料理店 ラ・イベリカ La Iberica,,,,,,,,,,,,スペイン料理店 ラ・イベリカ La Iberica,1.0,False
5267.0,海鮮屋 だるま商店 杉田店,,,,,,,,,,,,海鮮屋 だるま商店,1.0,False
5268.0,究極野菜のイタリアン POZ DINING,,,,,,,,,,,,究極野菜のイタリアン POZ DINING,1.0,False
5271.0,ZOPF  ツオップ,,,,,,,,,,,,ZOPF ツオップ,1.0,False
5272.0,セスクラン c'est succulent!,,,,,,,,,,,,セスクラン c'est succulent!,1.0,False
5273.0,初代 割烹 高橋  代々木上原,,,,,,,,,,,,初代 割烹 高橋 代々木上原,1.0,False
5274.0,鳥焼処車屋,,,,,,,,,,,,鳥焼処車屋,1.0,False
5275.0,Bar _ Vin ムッシュヨースケ,,,,,,,,,,,,Bar _ Vin ムッシュヨースケ,1.0,False
5276.0,和風ダイニング旅,,,,,,,,,,,,和風ダイニング旅,1.0,False
5277.0,オステリアチケッティ,,,,,,,,,,,,オステリアチケッティ,1.0,False
5278.0,和食 須賀,,,,,,,,,,,,和食 須賀,1.0,False
5280.0,ファイヤーホール4000 麻布十番店,,,,,,,,,,,,ファイヤーホール4000,2.0,False
5286.0,味奈登庵 関内店\n,,,,,,,,,,,,味奈登庵 関内店\n,1.0,False
5289.0,炭焼 鳥佳,,,,,,,,,,,,炭焼 鳥佳,1.0,False
5290.0,大衆立飲 もつ刺すずき,,,,,,,,,,,,大衆立飲 もつ刺すずき,1.0,False
5291.0,BARBA,,,,,,,,,,,,BARBA,1.0,False
5292.0,蕎麦ダイニングたかくら,,,,,,,,,,,,蕎麦ダイニングたかくら,1.0,False
5293.0,鮨 甚平,,,,,,,,,,,,鮨 甚平,1.0,False
5294.0,John’s Kitchen,,,,,,,,,,,,John’s Kitchen,1.0,False
5295.0,懐石 花里,,,,,,,,,,,,懐石 花里,1.0,False
5296.0,北海道らーめん文太朗,,,,,,,,,,,,北海道らーめん文太朗,1.0,False
5297.0,炭火居酒屋 ひもの屋 鶴見総本店,,,,,,,,,,,,炭火居酒屋 ひもの屋 鶴見,1.0,False
5298.0,リストランテ ドーヂィッチ アポストリ,,,,,,,,,,,,リストランテ ドーヂィッチ アポストリ,1.0,False
5299.0,炭火居酒屋 もも,,,,,,,,,,,,炭火居酒屋 もも,1.0,False
5300.0,OBBLIGATO 読谷店,,,,,,,,,,,,OBBLIGATO,2.0,False
5301.0,鮨 みずかみ,,,,,,,,,,,,鮨 みずかみ,2.0,False
5302.0,calme (カルム),,,,,,,,,,,,calme,2.0,False
5303.0,焼肉チャンピオン 恵比寿本店 -Yakiniku Champion Ebisu Head Store-,,,,,,,,,,,,焼肉チャンピオン 恵比寿本店 -Yakiniku Champion Ebisu Head Store-,2.0,False
5304.0,ベポカ,,,,,,,,,,,,ベポカ,2.0,False
5305.0,南国酒家 原宿本店(本館),,,,,,,,,,,,南国酒家 原宿,2.0,False
5306.0,おそうざいと煎餅もんじゃさとう,,,,,,,,,,,,おそうざいと煎餅もんじゃさとう,2.0,False
5307.0,little star restaurant,,,,,,,,,,,,little star restaurant,2.0,False
5308.0,なっぱjuicy,,,,,,,,,,,,なっぱjuicy,2.0,False
5309.0,Bistro バル Tsuji,,,,,,,,,,,,Bistro バル Tsuji,2.0,False
5310.0,中国料理 桃花林,,,,,,,,,,,,中国料理 桃花林,2.0,False
5312.0,中国菜 四合院凛丹,,,,,,,,,,,,中国菜 四合院凛丹,2.0,False
5314.0,アリーズケバブ,,,,,,,,,,,,アリーズケバブ,2.0,False
5315.0,イルネッソ,,,,,,,,,,,,イルネッソ,2.0,False
5316.0,川越トライシクルカフェ,,,,,,,,,,,,川越トライシクルカフェ,2.0,False
5317.0,Trattoria e Pizzeria FICO,,,,,,,,,,,,Trattoria e Pizzeria FICO,2.0,False
5318.0,居酒屋れいちゃん,,,,,,,,,,,,居酒屋れいちゃん,2.0,False
5320.0,RESTAURANT Chez Masa,,,,,,,,,,,,RESTAURANT Chez Masa,2.0,False
5321.0,ゾンネブルーメ,,,,,,,,,,,,ゾンネブルーメ,2.0,False
5322.0,北近江リゾート,,,,,,,,,,,,北近江リゾート,2.0,False
5323.0,レストランコバヤシ,,,,,,,,,,,,レストランコバヤシ,1.0,False
5324.0,銀座すし嘉,,,,,,,,,,,,銀座すし嘉,1.0,False
5325.0,風早橋ガーデングリルカフェ,,,,,,,,,,,,風早橋ガーデングリルカフェ,1.0,False
5326.0,bar   felix,,,,,,,,,,,,bar felix,1.0,False
5327.0,ビオディナミコ,,,,,,,,,,,,ビオディナミコ,1.0,False
5328.0,ハラジュク201cafe,,,,,,,,,,,,ハラジュク201cafe,1.0,False
5329.0,Cafe POKAPOKA,,,,,,,,,,,,Cafe POKAPOKA,1.0,False
5330.0,恵比寿 吉乃坐,,,,,,,,,,,,恵比寿 吉乃坐,2.0,False
5331.0,日本茶屋ハトハ 日本橋,,,,,,,,,,,,日本茶屋ハトハ 日本橋,1.0,False
5332.0,サクンタラ,,,,,,,,,,,,サクンタラ,1.0,False
5333.0,すし屋の芳勘,,,,,,,,,,,,すし屋の芳勘,1.0,False
5334.0,クチネッタにし村,,,,,,,,,,,,クチネッタにし村,1.0,False
5336.0,EIMZ,,,,,,,,,,,,EIMZ,1.0,False
5339.0,インドダイニング サティ―,,,,,,,,,,,,インドダイニング サティ―,1.0,False
5340.0,グランドゥーカ    伊勢佐木町店,,,,,,,,,,,,グランドゥーカ,1.0,False
5341.0,横浜家系らーめん魂心家 青葉台,,,,,,,,,,,,横浜家系らーめん魂心家 青葉台,1.0,False
5342.0,横浜家系らーめん魂心家 あざみ野,,,,,,,,,,,,横浜家系らーめん魂心家 あざみ野,1.0,False
5343.0,うどん居酒屋さるちゃん,,,,,,,,,,,,うどん居酒屋さるちゃん,1.0,False
5344.0,glidecafe bar&grill,,,,,,,,,,,,glidecafe bar&grill,1.0,False
5345.0,にこにこ弁当(ヒカリフーズ),,,,,,,,,,,,にこにこ弁当,1.0,False
5346.0,牡蠣とピッツァのワイン食堂レ・アーレ,,,,,,,,,,,,牡蠣とピッツァのワイン食堂レ・アーレ,1.0,False
5347.0,Le Caprice Yokohama,,,,,,,,,,,,Le Caprice Yokohama,1.0,False
5348.0,カフェカリオカ,,,,,,,,,,,,カフェカリオカ,1.0,False
5349.0,東林,,,,,,,,,,,,東林,1.0,False
5350.0,イタリアンと炭火焼の店 カウベル本店,,,,,,,,,,,,イタリアンと炭火焼の店 カウベル,1.0,False
5351.0,COCOBAR(ココバル),,,,,,,,,,,,COCOBAR,1.0,False
5352.0,上海料理 状元樓,,,,,,,,,,,,上海料理 状元樓,1.0,False
5353.0,洋光台バル Amu,,,,,,,,,,,,洋光台バル Amu,1.0,False
5354.0,新鮮地鶏と旨い酒 とりこ,,,,,,,,,,,,新鮮地鶏と旨い酒 とりこ,1.0,False
5355.0,沖縄料理・島酒場 がらくた,,,,,,,,,,,,沖縄料理・島酒場 がらくた,1.0,False
5356.0,ダイニングしゃぶしゃぶ仁 本店,,,,,,,,,,,,ダイニングしゃぶしゃぶ仁,1.0,False
5357.0,橘家,,,,,,,,,,,,橘家,1.0,False
5358.0,サンキュウチキン,,,,,,,,,,,,サンキュウチキン,1.0,False
5359.0,アジアンキッチン あえら\nAsian Kitchen AYERA,,,,,,,,,,,,アジアンキッチン あえら\nAsian Kitchen AYERA,1.0,False
